urlLen,authorityLen,pathLen,queryLen,epoch,count
53.479565646594274,16.865863770977295,27.358144126357356,1.8810266535044422,2007-01-01,25325
55.98481207779843,17.21925012467697,29.397968898762297,1.9816384821145214,2007-02-01,22057
64.64976604511489,18.080487464208396,28.181157902088135,10.898177247014456,2007-03-01,28638
54.845307801867385,17.680843487893654,26.58521918025004,3.1969457192593764,2007-04-01,25276
56.994983566856945,17.47144092717523,29.671890676353573,2.4315862307559244,2007-05-01,28905
57.688212706539446,17.48941121712823,30.885123341866418,1.98589131952525,2007-06-01,34376
55.53195649082895,17.16870467794682,29.05602161239869,1.967616948670553,2007-07-01,28132
57.891250404574386,17.181860682561943,29.333225446829935,4.023375409069659,2007-08-01,27807
59.0225988700565,17.459715057725376,30.405950626381724,3.814265536723164,2007-09-01,32568
61.0126023235534,17.02393878871417,28.410982024810824,8.180736448282651,2007-10-01,35549
55.696278511404564,17.16058995026582,28.53929000171497,2.6128622877722516,2007-11-01,29155
57.052271573225006,16.425132172406585,29.309507452432868,3.9752083395561395,2007-12-01,33479
59.72972683449384,17.272844134975898,31.485966791644348,3.5474825923942155,2008-01-01,37340
56.229270675059695,17.110538311265465,28.32043629259822,3.3324560451486867,2008-02-01,36856
58.497298919567825,17.02253401360544,30.922393957583033,3.160064025610244,2008-03-01,39984
60.83798655470227,16.479126294887436,31.4244838393263,5.513122323500562,2008-04-01,41799
58.4290650193697,17.320175897811747,30.24644016333368,3.437257878756151,2008-05-01,38204
60.14892655367232,18.19804827940421,32.445855161787364,2.1858243451463792,2008-06-01,48675
57.87766237016644,16.964359904893005,30.310799649605805,3.1757477161807035,2008-07-01,39955
55.763015293220406,16.997551479147432,29.36224059727853,2.1127523782764017,2008-08-01,49826
62.84903158592603,17.598191030922955,30.948193398683525,6.889899133399631,2008-09-01,42234
58.175877240047214,17.29883034660371,31.059834746217405,2.427578066316128,2008-10-01,46595
57.454264042156005,17.187717101065715,30.55837803350741,2.291996502752901,2008-11-01,42319
58.14846607607248,17.311774531154196,30.23834492673954,3.111212127619088,2008-12-01,47297
59.85585841171464,20.220871614691312,20.739050258603758,11.193101717478122,2009-01-01,91646
57.089398326260266,17.451751080791656,29.16618411137112,3.074723356998374,2009-02-01,50426
64.91292191267077,17.634392579694616,34.60864251272435,5.258823332440397,2009-03-01,59728
60.536485480268055,17.49274899833351,33.64987767258802,1.9787079388717512,2009-04-01,56406
57.658093770162736,17.226485769589218,30.032188687361103,3.003907090113987,2009-05-01,55796
56.121293846258226,17.23799104416853,28.68194925028835,2.844121039419228,2009-06-01,58956
59.694056278010436,17.87701124090809,30.221350378370435,4.181397399162442,2009-07-01,68055
62.48068207029888,17.761354632182815,32.56308833317486,4.70096034990967,2009-08-01,63102
95.85719892521813,17.34208857893307,68.89439362376596,2.210156084895692,2009-09-01,66246
63.554954215188616,17.182305663382103,36.67090922663482,2.342403204936797,2009-10-01,80376
59.218854487819705,17.121267387496925,31.949990591572945,2.7480423234472475,2009-11-01,69087
59.80856570247282,17.090975082453564,32.10505136580978,3.1797882245261877,2009-12-01,63369
61.8514411395539,17.477343651040407,34.51545928766366,2.3260671802489608,2010-01-01,86841
59.60816519546028,16.859174022698614,32.30695145018915,3.0376103404791928,2010-02-01,63440
59.975313345770815,17.01594975957117,31.07991959429277,4.450495309667079,2010-03-01,76114
59.39608900031338,17.350272641805077,32.35245377624569,2.299316828580382,2010-04-01,79775
58.726232977745475,17.03173568206597,32.44107146674648,1.8061654231780575,2010-05-01,93554
57.60559918639471,17.073323351601786,31.00587603819425,2.1357845075992996,2010-06-01,70796
63.02678719982253,17.656702345959737,35.06781376518219,2.8029227441628306,2010-07-01,72124
59.54631741489467,17.31153579169559,31.795138052671096,2.9999150009208235,2010-08-01,70589
67.24880868337452,17.591963025061773,39.27626411930815,2.972588686904342,2010-09-01,90656
60.108918335901386,17.35880431432974,32.80278582434514,2.483537750385208,2010-10-01,81125
58.796580170686305,17.41500778158663,31.544945020293156,2.4602528761354505,2010-11-01,98309
60.19951056007237,17.17061968661927,32.29826840328922,3.218624233075469,2010-12-01,86221
62.1960406056553,16.55715314573795,34.9642042629079,3.136358180290481,2011-01-01,116634
64.20241323960812,16.9210604970388,36.3619859412188,3.488902418774561,2011-02-01,90335
66.25764550440118,20.26103613251202,36.888899614481964,1.461059058467219,2011-03-01,165751
61.36230153154419,17.04699010417712,33.92367369878962,2.896706075995102,2011-04-01,99638
60.18391798559514,17.1645749655808,33.22740564588619,2.37139736252233,2011-05-01,87887
62.63412170323034,17.443968640885434,33.95654083492545,3.809923798230011,2011-06-01,91074
63.198243341514406,16.901349877283884,32.76176029451868,6.052813380601764,2011-07-01,88008
61.249570184042,17.05942421969653,32.94662205042405,3.836473778341891,2011-08-01,86665
61.33882110396368,16.899079204289777,34.396318799496484,2.6406517925285704,2011-09-01,100891
60.788576960309776,17.318554372378188,33.93642035065075,2.177003334408949,2011-10-01,92970
78.72382351500906,17.20513197198962,32.09552911218843,22.008990744821507,2011-11-01,102105
61.514833958790625,17.447567797210226,34.5091997855575,2.1450723743437754,2011-12-01,98861
63.413588736083824,17.536468565815323,34.03914538310413,4.421332678454486,2012-01-01,122160
59.442023472124475,16.991849428413826,32.1215072375554,2.9258269453902193,2012-02-01,105146
61.3703784871876,16.724312302659882,34.201272716942235,3.1079374355727634,2012-03-01,123201
60.20371789290379,17.099616891597737,32.29741401828472,3.4044405746626034,2012-04-01,114850
69.88668235573604,17.836734693877553,31.419484636342716,13.147779155314362,2012-05-01,134701
62.29250593512721,17.66164058349194,33.77084692415816,3.3122784835665913,2012-06-01,148691
61.71170564370859,16.237950533356308,35.89092432762645,2.2454457167024326,2012-07-01,127682
60.76709088421011,17.056800187672277,33.22161945535941,3.0796336480753816,2012-08-01,102306
59.29160560077563,16.807708206504174,32.324750287479425,2.783387071317445,2012-09-01,133053
62.21094080848756,17.12814550101414,34.773553645326416,2.865160441911781,2012-10-01,134597
60.87731395296886,16.849434822106723,34.261411529926875,2.393867186918254,2012-11-01,134294
62.81037128692983,17.28729139716694,35.811383668517344,2.324604889963763,2012-12-01,124459
62.445338275426664,17.404437022252996,35.10671663068714,2.572196651867541,2013-01-01,147306
60.861556088349495,17.051119928143542,34.182102367161036,2.2053849907704057,2013-02-01,141393
125.93023652066495,17.259752084597935,28.496054439155298,72.67161858513572,2013-03-01,187806
63.20894587350859,17.67506205870023,33.57120853136379,4.63143491019741,2013-04-01,212299
62.85711421679267,17.75693119571614,35.52026489552277,2.2563717850052063,2013-05-01,154627
67.59426247871673,17.07108051796756,39.76883569316247,3.2530020611165873,2013-06-01,178544
62.450498201299204,16.34829058723052,36.986464453013795,1.7756877765987733,2013-07-01,193195
174.84478579265647,17.4611313822051,28.071756270572326,121.79909162817994,2013-08-01,195955
64.6299621671524,17.708186255875557,35.48502072660789,4.006667511419245,2013-09-01,165729
64.8615761848205,17.52231076714813,35.30010344431248,4.674827273539966,2013-10-01,156606
65.59352932167916,17.624714270318712,38.061127717622504,2.4397883189735854,2013-11-01,176303
63.51794763385981,17.11605109775617,36.614870292634315,2.4106061063630597,2013-12-01,165565
63.02071725362909,16.52642652485119,36.86352198598057,2.1664093970375227,2014-01-01,189166
62.42121946308289,17.016595974095992,34.19817736581944,3.7954505595863672,2014-02-01,153953
71.02414812694056,17.27391735733008,39.310366615165144,6.9682599230932505,2014-03-01,202583
66.56896570778123,17.569264093184657,35.79176014234089,5.812365312144286,2014-04-01,180974
62.21757596335412,17.016309559975458,34.71363557842945,3.1067388623813863,2014-05-01,167877
64.10081628670851,17.424002948605374,34.81681789109673,4.377291402430432,2014-06-01,184494
93.40560888733444,17.02688013695478,35.4296542075859,33.300403133024695,2014-07-01,217298
70.63709845025248,17.368439973262785,42.554420908953034,3.2792185542804826,2014-08-01,178029
67.7164807672261,16.923767330345044,38.5927394975503,4.796539143125195,2014-09-01,191860
65.038898375305,18.190335147705788,35.54237070879551,3.926126505555276,2014-10-01,218441
64.1831365297535,17.36631188635382,36.95011720854385,2.4648738370146037,2014-11-01,206043
64.65792171735501,17.286160811497425,36.979540175655075,2.952679284314437,2014-12-01,220432
63.74306002143623,17.37296802429439,35.09920953912111,3.819381922115041,2015-01-01,223920
65.36935180044887,17.70084411609799,36.81030400516244,3.447281889225776,2015-02-01,210753
68.18322620350109,17.048405968879162,36.863493040359835,6.676692043520545,2015-03-01,263232
76.21359741512049,20.288325649130282,45.20355047521982,2.9838686649255486,2015-04-01,455263
64.58008034112953,17.33824256066762,36.27300428242012,3.538267266937521,2015-05-01,218568
64.89060680834795,17.085616973951726,37.448663700974855,2.8846421186160875,2015-06-01,230188
64.33172239090207,17.001145326170928,35.96119365444387,3.9296814645802267,2015-07-01,222644
66.64644677148068,18.050405051774007,38.29440857432627,2.801893997888138,2015-08-01,239599
75.64319617597498,18.33930837243963,46.06124415083953,3.914516659617463,2015-09-01,297906
65.77538514636069,17.54822915574023,37.48045084033471,3.3919678415900547,2015-10-01,295537
65.33605306278199,17.036370302200474,38.103162667504655,2.7837384869774717,2015-11-01,267306
66.26443085641847,16.863685172066663,37.412434286566494,4.570642407069088,2015-12-01,268210
66.34907478532826,17.31166497489781,36.25636127952594,5.340405613014732,2016-01-01,291608
66.04303974119065,17.230665947751806,37.494912972536746,3.8846670261240974,2016-02-01,283761
66.37036657977279,17.320250085790143,37.79723123604029,3.827200592403509,2016-03-01,332206
65.5799730954185,17.433309108901707,38.37361186275571,2.37845468742752,2016-04-01,323365
67.27809209178855,18.51247104010895,35.618554013687955,5.596960774143439,2016-05-01,375951
68.03182569008179,17.549060321208945,37.17739132165341,5.795711907020558,2016-06-01,301486
70.99289380383725,18.962170256882846,41.566882975591646,3.1198249049648656,2016-07-01,390645
66.56625282132194,17.48723110601995,38.10453171459183,3.494388232424438,2016-08-01,323873
71.51356525259536,17.05656863595616,43.275038315838174,3.7289494230936064,2016-09-01,345810
67.10734705066237,17.860698062119585,38.614471446473324,3.1140826396348014,2016-10-01,357504
67.83314342876706,17.040826807035565,38.90197982197115,4.437644434458853,2016-11-01,373872
66.09680785690163,16.949789903172768,37.83692168011028,3.8137833483732027,2016-12-01,361262
65.26482601533627,18.528371100827123,35.86451550199242,3.4449561518275678,2017-01-01,401271
67.54546004534994,16.98807446682364,38.063639949568156,4.994990695276976,2017-02-01,413231
73.59323832889632,17.792884170344106,39.60126244273032,8.408852357643923,2017-03-01,747123
69.15740969777693,17.29090582352879,39.35960422414613,5.039158976310532,2017-04-01,472995
65.74472175923437,17.14748534867466,37.0073315769665,4.136549276842841,2017-05-01,464975
67.08597331805879,17.247391315575108,38.5154150067726,3.85084311272099,2017-06-01,425981
68.83639851545621,17.22647153172713,38.38934434065479,5.706622025548259,2017-07-01,470717
69.06782760525668,17.49917738286779,37.4240349370335,6.617900390743138,2017-08-01,495978
67.66790331209931,16.921832160556566,37.954993881567134,5.268585318352892,2017-09-01,540171
67.55195894331918,16.87150826785291,39.311994311863046,3.9031521758946965,2017-10-01,548510
67.78758229913672,17.08842255955738,39.19535387377407,3.9727415915560167,2017-11-01,599338
68.11330796565477,17.01985796736233,40.151244448199066,3.432771757397758,2017-12-01,556351
66.88676877524205,16.624039515352617,36.37912576975011,6.407069893612512,2018-01-01,660604
68.59407408372785,17.512747496929197,40.61726068101771,2.9334751712970353,2018-02-01,613846
91.11489240876116,21.597580190616718,36.104454538780715,25.92477562280484,2018-03-01,1648229
65.66859031851166,17.016103040273187,36.263589862878355,4.888067683128618,2018-04-01,834004
91.8233885213346,21.28740989434186,32.15676080445015,30.866265099897962,2018-05-01,1822860
65.73312395903656,17.43069273404879,37.06099648903007,3.7108243266408336,2018-06-01,945038
62.5236493962364,16.531181797276012,34.816758724524995,3.6108499550919637,2018-07-01,1152355
102.44349224701804,23.341673181317514,30.359803892585997,41.231593647832206,2018-08-01,3653304
88.12271113038945,22.246348366440678,32.53353990974863,25.9388802216263,2018-09-01,3755511
63.632251783926115,17.171616157452643,26.723900205205048,12.135856005702744,2018-10-01,2474598
72.57779998919445,18.115646924662133,36.663753830183,10.327909491907413,2018-11-01,2073008
71.94699189721898,18.690411826702352,35.781979742342,10.007960985878332,2018-12-01,2835076
74.15461272160229,18.25297074694042,40.479449565571045,7.782313271221799,2019-01-01,3951279
77.40072840057692,17.450388149466676,42.39697005939972,10.0238374473766,2019-02-01,5208947
69.65635543034234,18.08656838276503,35.427524652342825,8.697047474117223,2019-03-01,5038872
66.21297864220662,17.572443737135778,33.71700629263018,7.548328654521207,2019-04-01,7300286
64.44516681122698,17.987897253306446,33.345795405519574,5.690466584745198,2019-05-01,8432466
65.56494030523943,18.229033434964872,33.71769566029076,6.166949261333908,2019-06-01,11832613
64.52205185788381,18.00797665138737,32.84045735607687,6.227832958151176,2019-07-01,29741553
82.63455332105127,18.382663457410793,40.33592184011627,16.111681165245358,2019-08-01,402080332
